date,scope,category,activity,quantity,unit,emission_factor
2025-12-14,Scope 2,Purchased Electricity,Rooftop Solar,216.59357188894728,kWh,0.0
2025-12-15,Scope 2,Purchased Electricity,State Grid,253.91675798674294,kWh,0.716
2025-12-15,Scope 2,Purchased Electricity,Rooftop Solar,207.5452746767483,kWh,0.0
2025-12-16,Scope 2,Purchased Electricity,State Grid,245.2174161915652,kWh,0.716
2025-12-16,Scope 2,Purchased Electricity,Rooftop Solar,208.76307876302192,kWh,0.0
2025-12-17,Scope 2,Purchased Electricity,State Grid,192.51689532638093,kWh,0.716
2025-12-17,Scope 2,Purchased Electricity,Rooftop Solar,203.79030885968697,kWh,0.0
2025-12-18,Scope 2,Purchased Electricity,State Grid,247.10346814903977,kWh,0.716
2025-12-18,Scope 2,Purchased Electricity,Rooftop Solar,185.80806493654808,kWh,0.0
2025-12-19,Scope 2,Purchased Electricity,State Grid,302.29478671182505,kWh,0.716
2025-12-19,Scope 2,Purchased Electricity,Rooftop Solar,181.90914084002563,kWh,0.0
2025-12-19,Scope 3,Waste Generated,Mixed Municipal Waste,78.9799658984438,kg,0.45
2025-12-19,Scope 3,Waste Generated,Scrap Metal & Cardboard,56.09156558406863,kg,0.02
2025-12-20,Scope 2,Purchased Electricity,State Grid,219.5248271274625,kWh,0.716
2025-12-20,Scope 2,Purchased Electricity,Rooftop Solar,200.58353008427522,kWh,0.0
2025-12-20,Scope 1,Mobile Combustion,Delivery Truck (Diesel),32.82073170516237,Liter,2.68
2025-12-20,Scope 1,Mobile Combustion,Company Cars (Petrol),21.981510011634185,Liter,2.31
2025-12-21,Scope 2,Purchased Electricity,State Grid,267.50552505164455,kWh,0.716
2025-12-21,Scope 2,Purchased Electricity,Rooftop Solar,219.60903650893417,kWh,0.0
2025-12-22,Scope 2,Purchased Electricity,State Grid,312.9142929941488,kWh,0.716
2025-12-22,Scope 2,Purchased Electricity,Rooftop Solar,188.16371939104175,kWh,0.0
2025-12-23,Scope 2,Purchased Electricity,State Grid,227.93155505675517,kWh,0.716
2025-12-23,Scope 2,Purchased Electricity,Rooftop Solar,198.2643903447353,kWh,0.0
2025-12-24,Scope 2,Purchased Electricity,State Grid,278.501831395763,kWh,0.716
2025-12-24,Scope 2,Purchased Electricity,Rooftop Solar,189.97671314751398,kWh,0.0
2025-12-25,Scope 2,Purchased Electricity,State Grid,302.8744694726349,kWh,0.716
2025-12-25,Scope 2,Purchased Electricity,Rooftop Solar,211.98675299798072,kWh,0.0
2025-12-26,Scope 2,Purchased Electricity,State Grid,234.76834135394148,kWh,0.716
2025-12-26,Scope 2,Purchased Electricity,Rooftop Solar,182.8831487915628,kWh,0.0
2025-12-26,Scope 3,Waste Generated,Mixed Municipal Waste,81.31932367456838,kg,0.45
2025-12-26,Scope 3,Waste Generated,Scrap Metal & Cardboard,64.10086340742163,kg,0.02
2025-12-27,Scope 2,Purchased Electricity,State Grid,297.0783644923613,kWh,0.716
2025-12-27,Scope 2,Purchased Electricity,Rooftop Solar,202.35653730988776,kWh,0.0
2025-12-27,Scope 1,Mobile Combustion,Delivery Truck (Diesel),33.03565592410529,Liter,2.68
2025-12-27,Scope 1,Mobile Combustion,Company Cars (Petrol),23.871095261502866,Liter,2.31
2025-12-28,Scope 2,Purchased Electricity,State Grid,277.5679614726208,kWh,0.716
2025-12-28,Scope 2,Purchased Electricity,Rooftop Solar,211.7767016125155,kWh,0.0
2025-12-28,Scope 1,Stationary Combustion,DG Set (Diesel),7.830728118430262,Liter,2.68
2025-12-29,Scope 2,Purchased Electricity,State Grid,211.4621770104959,kWh,0.716
2025-12-29,Scope 2,Purchased Electricity,Rooftop Solar,208.50760892760485,kWh,0.0
2025-12-30,Scope 2,Purchased Electricity,State Grid,282.2548503971881,kWh,0.716
2025-12-30,Scope 2,Purchased Electricity,Rooftop Solar,210.60250437232366,kWh,0.0
2025-12-31,Scope 2,Purchased Electricity,State Grid,260.54099318859835,kWh,0.716
2025-12-31,Scope 2,Purchased Electricity,Rooftop Solar,195.37116117640878,kWh,0.0
2026-01-01,Scope 2,Purchased Electricity,State Grid,226.46593609753984,kWh,0.716
2026-01-01,Scope 2,Purchased Electricity,Rooftop Solar,209.17501750184402,kWh,0.0
2026-01-02,Scope 2,Purchased Electricity,State Grid,191.73678624052036,kWh,0.716
2026-01-02,Scope 2,Purchased Electricity,Rooftop Solar,216.18024735118183,kWh,0.0
2026-01-02,Scope 3,Waste Generated,Mixed Municipal Waste,77.58340925588728,kg,0.45
2026-01-02,Scope 3,Waste Generated,Scrap Metal & Cardboard,57.95152255415227,kg,0.02
2026-01-03,Scope 2,Purchased Electricity,State Grid,259.7400713056717,kWh,0.716
2026-01-03,Scope 2,Purchased Electricity,Rooftop Solar,190.30798429816107,kWh,0.0
2026-01-03,Scope 1,Mobile Combustion,Delivery Truck (Diesel),41.798574274900126,Liter,2.68
2026-01-03,Scope 1,Mobile Combustion,Company Cars (Petrol),29.83079154971823,Liter,2.31
2026-01-04,Scope 2,Purchased Electricity,State Grid,246.18230727105595,kWh,0.716
2026-01-04,Scope 2,Purchased Electricity,Rooftop Solar,192.79352384939574,kWh,0.0
2026-01-05,Scope 2,Purchased Electricity,State Grid,269.34823970636353,kWh,0.716
2026-01-05,Scope 2,Purchased Electricity,Rooftop Solar,212.73841530045215,kWh,0.0
2026-01-06,Scope 2,Purchased Electricity,State Grid,209.51217825689906,kWh,0.716
2026-01-06,Scope 2,Purchased Electricity,Rooftop Solar,202.58540202188902,kWh,0.0
2026-01-06,Scope 1,Stationary Combustion,DG Set (Diesel),13.615488540298813,Liter,2.68
2026-01-07,Scope 2,Purchased Electricity,State Grid,209.55911351716063,kWh,0.716
2026-01-07,Scope 2,Purchased Electricity,Rooftop Solar,214.1988911713996,kWh,0.0
2026-01-07,Scope 1,Stationary Combustion,DG Set (Diesel),13.106178786296535,Liter,2.68
2026-01-08,Scope 2,Purchased Electricity,State Grid,310.7387915668969,kWh,0.716
2026-01-08,Scope 2,Purchased Electricity,Rooftop Solar,186.43177396739682,kWh,0.0
2026-01-09,Scope 2,Purchased Electricity,State Grid,218.39120734844028,kWh,0.716
2026-01-09,Scope 2,Purchased Electricity,Rooftop Solar,207.79122409281013,kWh,0.0
2026-01-09,Scope 3,Waste Generated,Mixed Municipal Waste,65.05863222546148,kg,0.45
2026-01-09,Scope 3,Waste Generated,Scrap Metal & Cardboard,60.05658853978277,kg,0.02
2026-01-10,Scope 2,Purchased Electricity,State Grid,251.10152063173737,kWh,0.716
2026-01-10,Scope 2,Purchased Electricity,Rooftop Solar,196.92974251277022,kWh,0.0
2026-01-10,Scope 1,Stationary Combustion,DG Set (Diesel),15.333743900903208,Liter,2.68
2026-01-10,Scope 1,Mobile Combustion,Delivery Truck (Diesel),47.289437069929846,Liter,2.68
2026-01-10,Scope 1,Mobile Combustion,Company Cars (Petrol),25.033910363873076,Liter,2.31
2026-01-11,Scope 2,Purchased Electricity,State Grid,252.74150533120465,kWh,0.716
2026-01-11,Scope 2,Purchased Electricity,Rooftop Solar,181.53712146648766,kWh,0.0
2026-01-11,Scope 1,Stationary Combustion,DG Set (Diesel),17.225999146447442,Liter,2.68
2026-01-12,Scope 2,Purchased Electricity,State Grid,268.41983288982146,kWh,0.716
2026-01-12,Scope 2,Purchased Electricity,Rooftop Solar,197.79188968792374,kWh,0.0
2026-01-13,Scope 2,Purchased Electricity,State Grid,297.7656323019165,kWh,0.716
2026-01-13,Scope 2,Purchased Electricity,Rooftop Solar,192.78056064132235,kWh,0.0
2026-01-14,Scope 2,Purchased Electricity,State Grid,264.785261295441,kWh,0.716
2026-01-14,Scope 2,Purchased Electricity,Rooftop Solar,184.38424000714866,kWh,0.0
2026-01-15,Scope 2,Purchased Electricity,State Grid,244.31132738729448,kWh,0.716
2026-01-15,Scope 2,Purchased Electricity,Rooftop Solar,226.42479163272216,kWh,0.0
2026-01-16,Scope 2,Purchased Electricity,State Grid,263.37139587494954,kWh,0.716
2026-01-16,Scope 2,Purchased Electricity,Rooftop Solar,204.04086433904183,kWh,0.0
2026-01-16,Scope 3,Waste Generated,Mixed Municipal Waste,64.044527652199,kg,0.45
2026-01-16,Scope 3,Waste Generated,Scrap Metal & Cardboard,58.56946182462011,kg,0.02
2026-01-17,Scope 2,Purchased Electricity,State Grid,314.5751527418273,kWh,0.716
2026-01-17,Scope 2,Purchased Electricity,Rooftop Solar,172.02544008946012,kWh,0.0
2026-01-17,Scope 1,Mobile Combustion,Delivery Truck (Diesel),44.982542836875034,Liter,2.68
2026-01-17,Scope 1,Mobile Combustion,Company Cars (Petrol),23.912850102591566,Liter,2.31
2026-01-18,Scope 2,Purchased Electricity,State Grid,254.415746152075,kWh,0.716
2026-01-18,Scope 2,Purchased Electricity,Rooftop Solar,216.86657861990724,kWh,0.0
2026-01-19,Scope 2,Purchased Electricity,State Grid,300.01051248789014,kWh,0.716
2026-01-19,Scope 2,Purchased Electricity,Rooftop Solar,180.03825945603637,kWh,0.0
2026-01-20,Scope 2,Purchased Electricity,State Grid,250.86438553824942,kWh,0.716
2026-01-20,Scope 2,Purchased Electricity,Rooftop Solar,223.74357748559393,kWh,0.0
2026-01-21,Scope 2,Purchased Electricity,State Grid,224.11490128171744,kWh,0.716
2026-01-21,Scope 2,Purchased Electricity,Rooftop Solar,217.11539751137497,kWh,0.0
2026-01-22,Scope 2,Purchased Electricity,State Grid,227.84567919989084,kWh,0.716
2026-01-22,Scope 2,Purchased Electricity,Rooftop Solar,224.82964915604967,kWh,0.0
2026-01-23,Scope 2,Purchased Electricity,State Grid,215.525585154009,kWh,0.716
2026-01-23,Scope 2,Purchased Electricity,Rooftop Solar,201.48154684327326,kWh,0.0
2026-01-23,Scope 3,Waste Generated,Mixed Municipal Waste,83.69011633554908,kg,0.45
2026-01-23,Scope 3,Waste Generated,Scrap Metal & Cardboard,59.98092526530896,kg,0.02
2026-01-24,Scope 2,Purchased Electricity,State Grid,294.97643499321543,kWh,0.716
2026-01-24,Scope 2,Purchased Electricity,Rooftop Solar,180.53229027624783,kWh,0.0
2026-01-24,Scope 1,Mobile Combustion,Delivery Truck (Diesel),45.563438004221496,Liter,2.68
2026-01-24,Scope 1,Mobile Combustion,Company Cars (Petrol),31.000364620381603,Liter,2.31
2026-01-25,Scope 2,Purchased Electricity,State Grid,236.95561860333063,kWh,0.716
2026-01-25,Scope 2,Purchased Electricity,Rooftop Solar,195.54874282966003,kWh,0.0
2026-01-26,Scope 2,Purchased Electricity,State Grid,278.25094036568464,kWh,0.716
2026-01-26,Scope 2,Purchased Electricity,Rooftop Solar,193.33657224183932,kWh,0.0
2026-01-27,Scope 2,Purchased Electricity,State Grid,277.0533132528238,kWh,0.716
2026-01-27,Scope 2,Purchased Electricity,Rooftop Solar,187.73634601499043,kWh,0.0
2026-01-28,Scope 2,Purchased Electricity,State Grid,281.65477120438374,kWh,0.716
2026-01-28,Scope 2,Purchased Electricity,Rooftop Solar,193.83840649578661,kWh,0.0
2026-01-29,Scope 2,Purchased Electricity,State Grid,190.8266757349062,kWh,0.716
2026-01-29,Scope 2,Purchased Electricity,Rooftop Solar,219.16652919027337,kWh,0.0
2026-01-30,Scope 2,Purchased Electricity,State Grid,296.38394426034597,kWh,0.716
2026-01-30,Scope 2,Purchased Electricity,Rooftop Solar,179.17907554069794,kWh,0.0
2026-01-30,Scope 3,Waste Generated,Mixed Municipal Waste,79.84583132420704,kg,0.45
2026-01-30,Scope 3,Waste Generated,Scrap Metal & Cardboard,63.17070215348414,kg,0.02
2026-01-31,Scope 2,Purchased Electricity,State Grid,272.13654911637354,kWh,0.716
2026-01-31,Scope 2,Purchased Electricity,Rooftop Solar,190.32728918946228,kWh,0.0
2026-01-31,Scope 1,Mobile Combustion,Delivery Truck (Diesel),34.76374690181502,Liter,2.68
2026-01-31,Scope 1,Mobile Combustion,Company Cars (Petrol),20.822659016444792,Liter,2.31
2026-02-01,Scope 2,Purchased Electricity,State Grid,231.19667116726237,kWh,0.716
2026-02-01,Scope 2,Purchased Electricity,Rooftop Solar,185.28430749144093,kWh,0.0
2026-02-02,Scope 2,Purchased Electricity,State Grid,207.36869226280388,kWh,0.716
2026-02-02,Scope 2,Purchased Electricity,Rooftop Solar,202.59521797219807,kWh,0.0
2026-02-03,Scope 2,Purchased Electricity,State Grid,248.89312279057384,kWh,0.716
2026-02-03,Scope 2,Purchased Electricity,Rooftop Solar,200.4315676069122,kWh,0.0
2026-02-04,Scope 2,Purchased Electricity,State Grid,235.4641780807225,kWh,0.716
2026-02-04,Scope 2,Purchased Electricity,Rooftop Solar,204.9535206665002,kWh,0.0
2026-02-05,Scope 2,Purchased Electricity,State Grid,289.59992241441125,kWh,0.716
2026-02-05,Scope 2,Purchased Electricity,Rooftop Solar,197.65208218660132,kWh,0.0
2026-02-06,Scope 2,Purchased Electricity,State Grid,267.69430902590847,kWh,0.716
2026-02-06,Scope 2,Purchased Electricity,Rooftop Solar,201.9345857432769,kWh,0.0
2026-02-06,Scope 3,Waste Generated,Mixed Municipal Waste,84.86607554491943,kg,0.45
2026-02-06,Scope 3,Waste Generated,Scrap Metal & Cardboard,64.65432276849467,kg,0.02
2026-02-07,Scope 2,Purchased Electricity,State Grid,275.35582719452395,kWh,0.716
2026-02-07,Scope 2,Purchased Electricity,Rooftop Solar,222.1408714692319,kWh,0.0
2026-02-07,Scope 1,Mobile Combustion,Delivery Truck (Diesel),41.64977548150133,Liter,2.68
2026-02-07,Scope 1,Mobile Combustion,Company Cars (Petrol),21.17637046381603,Liter,2.31
2026-02-08,Scope 2,Purchased Electricity,State Grid,245.8115665972262,kWh,0.716
2026-02-08,Scope 2,Purchased Electricity,Rooftop Solar,195.29461693373213,kWh,0.0
2026-02-09,Scope 2,Purchased Electricity,State Grid,156.34449665280346,kWh,0.716
2026-02-09,Scope 2,Purchased Electricity,Rooftop Solar,227.81467068195258,kWh,0.0
2026-02-10,Scope 2,Purchased Electricity,State Grid,212.87038993816572,kWh,0.716
2026-02-10,Scope 2,Purchased Electricity,Rooftop Solar,216.90658729428844,kWh,0.0
2026-02-10,Scope 1,Stationary Combustion,DG Set (Diesel),18.765628184156576,Liter,2.68
2026-02-11,Scope 2,Purchased Electricity,State Grid,245.43199326319777,kWh,0.716
2026-02-11,Scope 2,Purchased Electricity,Rooftop Solar,216.60565364309096,kWh,0.0
2026-02-12,Scope 2,Purchased Electricity,State Grid,305.2926046469941,kWh,0.716
2026-02-12,Scope 2,Purchased Electricity,Rooftop Solar,172.6468761775397,kWh,0.0
2026-02-13,Scope 2,Purchased Electricity,State Grid,265.11478437364883,kWh,0.716
2026-02-13,Scope 2,Purchased Electricity,Rooftop Solar,196.89555802087963,kWh,0.0
2026-02-13,Scope 3,Waste Generated,Mixed Municipal Waste,75.7129634746504,kg,0.45
2026-02-13,Scope 3,Waste Generated,Scrap Metal & Cardboard,73.22115941284744,kg,0.02
2026-02-14,Scope 2,Purchased Electricity,State Grid,273.52633896078135,kWh,0.716
2026-02-14,Scope 2,Purchased Electricity,Rooftop Solar,197.593834646804,kWh,0.0
2026-02-14,Scope 1,Mobile Combustion,Delivery Truck (Diesel),37.971741843666344,Liter,2.68
2026-02-14,Scope 1,Mobile Combustion,Company Cars (Petrol),23.873853990496492,Liter,2.31
2026-02-15,Scope 2,Purchased Electricity,State Grid,237.7355348337586,kWh,0.716
2026-02-15,Scope 2,Purchased Electricity,Rooftop Solar,218.5453628489874,kWh,0.0
2026-02-16,Scope 2,Purchased Electricity,State Grid,252.82310985531927,kWh,0.716
2026-02-16,Scope 2,Purchased Electricity,Rooftop Solar,212.51172921001825,kWh,0.0
2026-02-17,Scope 2,Purchased Electricity,State Grid,209.1334359196714,kWh,0.716
2026-02-17,Scope 2,Purchased Electricity,Rooftop Solar,205.65832478340712,kWh,0.0
2026-02-18,Scope 2,Purchased Electricity,State Grid,232.31967143800676,kWh,0.716
2026-02-18,Scope 2,Purchased Electricity,Rooftop Solar,205.44058292934596,kWh,0.0
2026-02-19,Scope 2,Purchased Electricity,State Grid,255.79649520559306,kWh,0.716
2026-02-19,Scope 2,Purchased Electricity,Rooftop Solar,192.64881945603875,kWh,0.0
2026-02-20,Scope 2,Purchased Electricity,State Grid,261.7196729696477,kWh,0.716
2026-02-20,Scope 2,Purchased Electricity,Rooftop Solar,185.6873974266501,kWh,0.0
2026-02-20,Scope 3,Waste Generated,Mixed Municipal Waste,87.27496015004274,kg,0.45
2026-02-20,Scope 3,Waste Generated,Scrap Metal & Cardboard,63.38924875107385,kg,0.02
2026-02-21,Scope 2,Purchased Electricity,State Grid,212.67300003072188,kWh,0.716
2026-02-21,Scope 2,Purchased Electricity,Rooftop Solar,203.9227421487323,kWh,0.0
2026-02-21,Scope 1,Mobile Combustion,Delivery Truck (Diesel),30.31267424529241,Liter,2.68
2026-02-21,Scope 1,Mobile Combustion,Company Cars (Petrol),25.62589275742591,Liter,2.31
2026-02-22,Scope 2,Purchased Electricity,State Grid,236.4662697651809,kWh,0.716
2026-02-22,Scope 2,Purchased Electricity,Rooftop Solar,204.42793872339936,kWh,0.0
2026-02-23,Scope 2,Purchased Electricity,State Grid,234.79390212615223,kWh,0.716
2026-02-23,Scope 2,Purchased Electricity,Rooftop Solar,172.65362589562798,kWh,0.0
2026-02-24,Scope 2,Purchased Electricity,State Grid,264.9488736367911,kWh,0.716
2026-02-24,Scope 2,Purchased Electricity,Rooftop Solar,205.56987368837025,kWh,0.0
2026-02-25,Scope 2,Purchased Electricity,State Grid,304.04981634261395,kWh,0.716
2026-02-25,Scope 2,Purchased Electricity,Rooftop Solar,204.29513573442767,kWh,0.0
2026-02-26,Scope 2,Purchased Electricity,State Grid,247.79685789104252,kWh,0.716
2026-02-26,Scope 2,Purchased Electricity,Rooftop Solar,201.6055418021882,kWh,0.0
2026-02-27,Scope 2,Purchased Electricity,State Grid,231.94063596924974,kWh,0.716
2026-02-27,Scope 2,Purchased Electricity,Rooftop Solar,212.35917622174304,kWh,0.0
2026-02-27,Scope 3,Waste Generated,Mixed Municipal Waste,84.97630561636335,kg,0.45
2026-02-27,Scope 3,Waste Generated,Scrap Metal & Cardboard,70.46557275265741,kg,0.02
2026-02-28,Scope 2,Purchased Electricity,State Grid,247.38545137372105,kWh,0.716
2026-02-28,Scope 2,Purchased Electricity,Rooftop Solar,210.0051372680331,kWh,0.0
2026-02-28,Scope 1,Mobile Combustion,Delivery Truck (Diesel),51.028638135695346,Liter,2.68
2026-02-28,Scope 1,Mobile Combustion,Company Cars (Petrol),22.934324180753357,Liter,2.31
2026-03-01,Scope 2,Purchased Electricity,State Grid,436.70789315697175,kWh,0.716
2026-03-01,Scope 2,Purchased Electricity,Rooftop Solar,192.49409497924105,kWh,0.0
2026-03-02,Scope 2,Purchased Electricity,State Grid,404.8121598220713,kWh,0.716
2026-03-02,Scope 2,Purchased Electricity,Rooftop Solar,188.28499677325746,kWh,0.0
2026-03-03,Scope 2,Purchased Electricity,State Grid,469.5437136016996,kWh,0.716
2026-03-03,Scope 2,Purchased Electricity,Rooftop Solar,218.63958734500244,kWh,0.0
2026-03-04,Scope 2,Purchased Electricity,State Grid,361.3663219282706,kWh,0.716
2026-03-04,Scope 2,Purchased Electricity,Rooftop Solar,194.81123705192996,kWh,0.0
2026-03-05,Scope 2,Purchased Electricity,State Grid,312.8507904146828,kWh,0.716
2026-03-05,Scope 2,Purchased Electricity,Rooftop Solar,197.81578822580516,kWh,0.0
2026-03-06,Scope 2,Purchased Electricity,State Grid,426.5903458827735,kWh,0.716
2026-03-06,Scope 2,Purchased Electricity,Rooftop Solar,203.41485764063626,kWh,0.0
2026-03-06,Scope 3,Waste Generated,Mixed Municipal Waste,64.03249434511264,kg,0.45
2026-03-06,Scope 3,Waste Generated,Scrap Metal & Cardboard,61.76449683772679,kg,0.02
2026-03-07,Scope 2,Purchased Electricity,State Grid,408.0109262548068,kWh,0.716
2026-03-07,Scope 2,Purchased Electricity,Rooftop Solar,202.25660471630377,kWh,0.0
2026-03-07,Scope 1,Mobile Combustion,Delivery Truck (Diesel),39.74964616633446,Liter,2.68
2026-03-07,Scope 1,Mobile Combustion,Company Cars (Petrol),22.008498831970726,Liter,2.31
2026-03-08,Scope 2,Purchased Electricity,State Grid,353.93376188312834,kWh,0.716
2026-03-08,Scope 2,Purchased Electricity,Rooftop Solar,219.3123227583362,kWh,0.0
2026-03-09,Scope 2,Purchased Electricity,State Grid,348.8883831521649,kWh,0.716
2026-03-09,Scope 2,Purchased Electricity,Rooftop Solar,215.6873745719605,kWh,0.0
2026-03-10,Scope 2,Purchased Electricity,State Grid,401.6523268202029,kWh,0.716
2026-03-10,Scope 2,Purchased Electricity,Rooftop Solar,211.10045382819305,kWh,0.0
2026-03-11,Scope 2,Purchased Electricity,State Grid,312.08186407972204,kWh,0.716
2026-03-11,Scope 2,Purchased Electricity,Rooftop Solar,229.10853618338393,kWh,0.0
2026-03-12,Scope 2,Purchased Electricity,State Grid,428.99678343600687,kWh,0.716
2026-03-12,Scope 2,Purchased Electricity,Rooftop Solar,174.8995815608127,kWh,0.0
2026-03-13,Scope 2,Purchased Electricity,State Grid,415.60680086070136,kWh,0.716
2026-03-13,Scope 2,Purchased Electricity,Rooftop Solar,184.68794200574712,kWh,0.0
2026-03-13,Scope 3,Waste Generated,Mixed Municipal Waste,79.73838150126971,kg,0.45
2026-03-13,Scope 3,Waste Generated,Scrap Metal & Cardboard,59.03601686193056,kg,0.02
2026-03-14,Scope 2,Purchased Electricity,State Grid,415.8895992474926,kWh,0.716
2026-03-14,Scope 2,Purchased Electricity,Rooftop Solar,202.97741048209457,kWh,0.0
2026-03-14,Scope 1,Mobile Combustion,Delivery Truck (Diesel),38.565727977503585,Liter,2.68
2026-03-14,Scope 1,Mobile Combustion,Company Cars (Petrol),22.865916794353975,Liter,2.31
2026-03-15,Scope 2,Purchased Electricity,State Grid,470.8802019687326,kWh,0.716
2026-03-15,Scope 2,Purchased Electricity,Rooftop Solar,192.68849347634472,kWh,0.0
2026-03-15,Scope 1,Fugitive Emissions,AC Refrigerant (R-32),1.7598419104265342,kg,675.0
2026-03-16,Scope 2,Purchased Electricity,State Grid,372.3421667024188,kWh,0.716
2026-03-16,Scope 2,Purchased Electricity,Rooftop Solar,161.18478206635208,kWh,0.0
2026-03-17,Scope 2,Purchased Electricity,State Grid,419.24794802944143,kWh,0.716
2026-03-17,Scope 2,Purchased Electricity,Rooftop Solar,196.37049709134627,kWh,0.0
2026-03-18,Scope 2,Purchased Electricity,State Grid,410.87589876797387,kWh,0.716
2026-03-18,Scope 2,Purchased Electricity,Rooftop Solar,207.77332485779795,kWh,0.0
2026-03-19,Scope 2,Purchased Electricity,State Grid,412.24675363568866,kWh,0.716
2026-03-19,Scope 2,Purchased Electricity,Rooftop Solar,185.896149378977,kWh,0.0
2026-03-20,Scope 2,Purchased Electricity,State Grid,423.9553916401628,kWh,0.716
2026-03-20,Scope 2,Purchased Electricity,Rooftop Solar,190.40131563147864,kWh,0.0
2026-03-20,Scope 3,Waste Generated,Mixed Municipal Waste,79.36084885716282,kg,0.45
2026-03-20,Scope 3,Waste Generated,Scrap Metal & Cardboard,66.26447303436524,kg,0.02
2026-03-21,Scope 2,Purchased Electricity,State Grid,435.64273907124493,kWh,0.716
2026-03-21,Scope 2,Purchased Electricity,Rooftop Solar,164.9311467163507,kWh,0.0
2026-03-21,Scope 1,Mobile Combustion,Delivery Truck (Diesel),33.71763110911826,Liter,2.68
2026-03-21,Scope 1,Mobile Combustion,Company Cars (Petrol),26.994067394654945,Liter,2.31
2026-03-22,Scope 2,Purchased Electricity,State Grid,391.91772225640796,kWh,0.716
2026-03-22,Scope 2,Purchased Electricity,Rooftop Solar,210.87179416040567,kWh,0.0
2026-03-23,Scope 2,Purchased Electricity,State Grid,323.0955600197389,kWh,0.716
2026-03-23,Scope 2,Purchased Electricity,Rooftop Solar,219.25220106540638,kWh,0.0
2026-03-24,Scope 2,Purchased Electricity,State Grid,514.4525449720062,kWh,0.716
2026-03-24,Scope 2,Purchased Electricity,Rooftop Solar,178.6985824690613,kWh,0.0
2026-03-25,Scope 2,Purchased Electricity,State Grid,373.8342745859311,kWh,0.716
2026-03-25,Scope 2,Purchased Electricity,Rooftop Solar,202.86283852419186,kWh,0.0
2026-03-26,Scope 2,Purchased Electricity,State Grid,481.11154611010795,kWh,0.716
2026-03-26,Scope 2,Purchased Electricity,Rooftop Solar,179.19020206592268,kWh,0.0
2026-03-27,Scope 2,Purchased Electricity,State Grid,446.2600248749378,kWh,0.716
2026-03-27,Scope 2,Purchased Electricity,Rooftop Solar,198.42761666006103,kWh,0.0
2026-03-27,Scope 3,Waste Generated,Mixed Municipal Waste,79.84749805732405,kg,0.45
2026-03-27,Scope 3,Waste Generated,Scrap Metal & Cardboard,67.87717278329767,kg,0.02
2026-03-28,Scope 2,Purchased Electricity,State Grid,394.46410519001796,kWh,0.716
2026-03-28,Scope 2,Purchased Electricity,Rooftop Solar,196.3648838415141,kWh,0.0
2026-03-28,Scope 1,Mobile Combustion,Delivery Truck (Diesel),46.73171467905198,Liter,2.68
2026-03-28,Scope 1,Mobile Combustion,Company Cars (Petrol),28.91202280839009,Liter,2.31
2026-03-29,Scope 2,Purchased Electricity,State Grid,335.6966270896631,kWh,0.716
2026-03-29,Scope 2,Purchased Electricity,Rooftop Solar,204.57699462464194,kWh,0.0
2026-03-30,Scope 2,Purchased Electricity,State Grid,414.39189837651077,kWh,0.716
2026-03-30,Scope 2,Purchased Electricity,Rooftop Solar,194.0124229477983,kWh,0.0
2026-03-31,Scope 2,Purchased Electricity,State Grid,379.68117725119305,kWh,0.716
2026-03-31,Scope 2,Purchased Electricity,Rooftop Solar,178.89747112559783,kWh,0.0
2026-04-01,Scope 2,Purchased Electricity,State Grid,422.8679140498947,kWh,0.716
2026-04-01,Scope 2,Purchased Electricity,Rooftop Solar,189.01958496873218,kWh,0.0
2026-04-02,Scope 2,Purchased Electricity,State Grid,458.5616854880733,kWh,0.716
2026-04-02,Scope 2,Purchased Electricity,Rooftop Solar,185.44779744612117,kWh,0.0
2026-04-03,Scope 2,Purchased Electricity,State Grid,384.0146996751149,kWh,0.716
2026-04-03,Scope 2,Purchased Electricity,Rooftop Solar,193.91121454823346,kWh,0.0
2026-04-03,Scope 3,Waste Generated,Mixed Municipal Waste,76.13681244839448,kg,0.45
2026-04-03,Scope 3,Waste Generated,Scrap Metal & Cardboard,61.96285222420246,kg,0.02
2026-04-04,Scope 2,Purchased Electricity,State Grid,430.77341276316156,kWh,0.716
2026-04-04,Scope 2,Purchased Electricity,Rooftop Solar,195.43839538835536,kWh,0.0
2026-04-04,Scope 1,Mobile Combustion,Delivery Truck (Diesel),41.472219627883796,Liter,2.68
2026-04-04,Scope 1,Mobile Combustion,Company Cars (Petrol),22.455219973636023,Liter,2.31
2026-04-05,Scope 2,Purchased Electricity,State Grid,456.17846772723715,kWh,0.716
2026-04-05,Scope 2,Purchased Electricity,Rooftop Solar,205.01916089470254,kWh,0.0
2026-04-06,Scope 2,Purchased Electricity,State Grid,406.59285990744,kWh,0.716
2026-04-06,Scope 2,Purchased Electricity,Rooftop Solar,203.01187063908398,kWh,0.0
